container_name,pod_name,namespace,cluster_name,container_image,container_state,container_started_at,image_age_days,last_updated
aws-node,aws-node-mbsfg,kube-system,awsgov-prod-fadvusgw14-eks-cluster,773463581296.dkr.ecr.us-gov-west-1.amazonaws.com/amazon-k8s-cni:v1.16.2,running,2024-05-07 02:21:19+00:00,138,2024-07-22 15:54:34+00:00
node-exporter,prometheus-node-exporter-6fdtc,prometheus,awsgov-prod-fadvusgw14-eks-cluster,773463581296.dkr.ecr.us-gov-west-1.amazonaws.com/node-exporter:v1.5.0,running,2024-05-07 02:21:18+00:00,396,2024-07-22 15:54:34+00:00
aws-node,aws-node-79n9s,kube-system,awsgov-prod-fadvusgw14-eks-cluster,773463581296.dkr.ecr.us-gov-west-1.amazonaws.com/amazon-k8s-cni:v1.16.2,running,2024-05-07 02:21:17+00:00,138,2024-07-22 15:54:34+00:00
aws-node,aws-node-7fk9w,kube-system,awsgov-prod-fadvusgw14-eks-cluster,773463581296.dkr.ecr.us-gov-west-1.amazonaws.com/amazon-k8s-cni:v1.16.2,running,2024-05-07 02:21:17+00:00,138,2024-07-22 15:54:34+00:00
aws-node,aws-node-9hsnj,kube-system,awsgov-prod-fadvusgw14-eks-cluster,773463581296.dkr.ecr.us-gov-west-1.amazonaws.com/amazon-k8s-cni:v1.16.2,running,2024-05-07 02:21:17+00:00,138,2024-07-22 15:54:34+00:00
aws-node,aws-node-bh2vx,kube-system,awsgov-prod-fadvusgw14-eks-cluster,773463581296.dkr.ecr.us-gov-west-1.amazonaws.com/amazon-k8s-cni:v1.16.2,running,2024-05-07 02:21:17+00:00,138,2024-07-22 15:54:34+00:00
aws-node,aws-node-w97d8,kube-system,awsgov-prod-fadvusgw14-eks-cluster,773463581296.dkr.ecr.us-gov-west-1.amazonaws.com/amazon-k8s-cni:v1.16.2,running,2024-05-07 02:21:17+00:00,138,2024-07-22 15:54:34+00:00
kube-proxy,kube-proxy-t9x6p,kube-system,awsgov-prod-fadvusgw14-eks-cluster,773463581296.dkr.ecr.us-gov-west-1.amazonaws.com/kube-proxy:v1.22.17,running,2024-05-07 02:21:17+00:00,397,2024-07-22 15:54:34+00:00
node-exporter,prometheus-node-exporter-ls8jr,prometheus,awsgov-prod-fadvusgw14-eks-cluster,773463581296.dkr.ecr.us-gov-west-1.amazonaws.com/node-exporter:v1.5.0,running,2024-05-07 02:21:15+00:00,396,2024-07-22 15:54:34+00:00
kube-proxy,kube-proxy-5dfkj,kube-system,awsgov-prod-fadvusgw14-eks-cluster,773463581296.dkr.ecr.us-gov-west-1.amazonaws.com/kube-proxy:v1.22.17,running,2024-05-07 02:21:11+00:00,397,2024-07-22 15:54:34+00:00
kube-proxy,kube-proxy-zzj9r,kube-system,awsgov-prod-fadvusgw14-eks-cluster,773463581296.dkr.ecr.us-gov-west-1.amazonaws.com/kube-proxy:v1.22.17,running,2024-05-07 02:21:11+00:00,397,2024-07-22 15:54:34+00:00
node-exporter,prometheus-node-exporter-wqgzm,prometheus,awsgov-prod-fadvusgw14-eks-cluster,773463581296.dkr.ecr.us-gov-west-1.amazonaws.com/node-exporter:v1.5.0,running,2024-05-07 02:21:10+00:00,396,2024-07-22 15:54:34+00:00
node-exporter,prometheus-node-exporter-ccstn,prometheus,awsgov-prod-fadvusgw14-eks-cluster,773463581296.dkr.ecr.us-gov-west-1.amazonaws.com/node-exporter:v1.5.0,running,2024-05-07 02:21:09+00:00,396,2024-07-22 15:54:34+00:00
kube-proxy,kube-proxy-srwqr,kube-system,awsgov-prod-fadvusgw14-eks-cluster,773463581296.dkr.ecr.us-gov-west-1.amazonaws.com/kube-proxy:v1.22.17,running,2024-05-07 02:21:08+00:00,397,2024-07-22 15:54:34+00:00
kube-proxy,kube-proxy-4kfn6,kube-system,awsgov-prod-fadvusgw14-eks-cluster,773463581296.dkr.ecr.us-gov-west-1.amazonaws.com/kube-proxy:v1.22.17,running,2024-05-07 02:21:06+00:00,397,2024-07-22 15:54:34+00:00
kube-proxy,kube-proxy-7jkd7,kube-system,awsgov-prod-fadvusgw14-eks-cluster,773463581296.dkr.ecr.us-gov-west-1.amazonaws.com/kube-proxy:v1.22.17,running,2024-05-07 02:21:06+00:00,397,2024-07-22 15:54:34+00:00
kube-proxy,kube-proxy-7sk5c,kube-system,awsgov-prod-fadvusgw14-eks-cluster,773463581296.dkr.ecr.us-gov-west-1.amazonaws.com/kube-proxy:v1.22.17,running,2024-05-07 02:21:06+00:00,397,2024-07-22 15:54:34+00:00
kube-proxy,kube-proxy-4x97k,kube-system,awsgov-prod-fadvusgw14-eks-cluster,773463581296.dkr.ecr.us-gov-west-1.amazonaws.com/kube-proxy:v1.22.17,running,2024-05-07 02:21:05+00:00,397,2024-07-22 15:54:34+00:00
kube-proxy,kube-proxy-xnqsv,kube-system,awsgov-prod-fadvusgw14-eks-cluster,773463581296.dkr.ecr.us-gov-west-1.amazonaws.com/kube-proxy:v1.22.17,running,2024-05-07 02:21:05+00:00,397,2024-07-22 15:54:34+00:00
node-exporter,prometheus-node-exporter-vrmdt,prometheus,awsgov-prod-fadvusgw14-eks-cluster,773463581296.dkr.ecr.us-gov-west-1.amazonaws.com/node-exporter:v1.5.0,running,2024-05-07 02:21:05+00:00,396,2024-07-22 15:54:34+00:00
node-exporter,prometheus-node-exporter-476pg,prometheus,awsgov-prod-fadvusgw14-eks-cluster,773463581296.dkr.ecr.us-gov-west-1.amazonaws.com/node-exporter:v1.5.0,running,2024-05-07 02:21:04+00:00,396,2024-07-22 15:54:34+00:00
node-exporter,prometheus-node-exporter-cccnm,prometheus,awsgov-prod-fadvusgw14-eks-cluster,773463581296.dkr.ecr.us-gov-west-1.amazonaws.com/node-exporter:v1.5.0,running,2024-05-07 02:21:04+00:00,396,2024-07-22 15:54:34+00:00
node-exporter,prometheus-node-exporter-jr8kw,prometheus,awsgov-prod-fadvusgw14-eks-cluster,773463581296.dkr.ecr.us-gov-west-1.amazonaws.com/node-exporter:v1.5.0,running,2024-05-07 02:21:04+00:00,396,2024-07-22 15:54:34+00:00
node-exporter,prometheus-node-exporter-nhk8q,prometheus,awsgov-prod-fadvusgw14-eks-cluster,773463581296.dkr.ecr.us-gov-west-1.amazonaws.com/node-exporter:v1.5.0,running,2024-05-07 02:21:04+00:00,396,2024-07-22 15:54:34+00:00
node-exporter,prometheus-node-exporter-t86xh,prometheus,awsgov-prod-fadvusgw14-eks-cluster,773463581296.dkr.ecr.us-gov-west-1.amazonaws.com/node-exporter:v1.5.0,running,2024-05-07 02:21:03+00:00,396,2024-07-22 15:54:34+00:00
scalyr-agent,scalyr-agent-2-qbn5n,scalyr,awsgov-prod-fadvusgw14-eks-cluster,773463581296.dkr.ecr.us-gov-west-1.amazonaws.com/docker-release/scalyr-agent/scalyr-k8s-agent-fips:2.2.9a,running,2024-05-06 09:01:31+00:00,174,2024-07-22 15:54:34+00:00
scalyr-agent,scalyr-agent-2-fdtrz,scalyr,awsgov-prod-fadvusgw14-eks-cluster,773463581296.dkr.ecr.us-gov-west-1.amazonaws.com/docker-release/scalyr-agent/scalyr-k8s-agent-fips:2.2.9a,running,2024-05-06 07:47:48+00:00,174,2024-07-22 15:54:34+00:00
scalyr-agent,scalyr-agent-2-qjs7k,scalyr,awsgov-prod-fadvusgw14-eks-cluster,773463581296.dkr.ecr.us-gov-west-1.amazonaws.com/docker-release/scalyr-agent/scalyr-k8s-agent-fips:2.2.9a,running,2024-05-06 05:32:55+00:00,174,2024-07-22 15:54:34+00:00
service-api,service-api-7787b84b6b-2j2ff,atlas-backend-prod,gov-cloud-prod.k8s.local,773463581296.dkr.ecr.us-gov-west-1.amazonaws.com/docker-release/mms/atlas-backend/service-api:1711007767323-release-1.2.0-8,running,2024-05-03 22:17:20+00:00,123,2024-07-22 15:54:34+00:00
maintenance-worker,maintenance-worker-c479c95b7-2k62z,mgmt-upgrade-policy-prod,gov-cloud-prod.k8s.local,773463581296.dkr.ecr.us-gov-west-1.amazonaws.com/docker-release/mms/mgmt-upgrade-policy/maintenance-worker:1697222963945-release-23Q3S6-1-1,running,2024-05-03 22:16:55+00:00,269,2024-07-22 15:54:34+00:00
controller,karpenter-5d8ff9ddc9-m2z2s,karpenter,awsgov-prod-fadvusgw13-eks-cluster,773463581296.dkr.ecr.us-gov-west-1.amazonaws.com/karpenter:v0.30.0,running,2024-05-03 04:34:58+00:00,311,2024-07-22 15:54:34+00:00
csi-provisioner,topolvm-controller-576b9fc95d-hg5ck,topolvm-system,awsgov-prod-fadvusgw14-eks-cluster,773463581296.dkr.ecr.us-gov-west-1.amazonaws.com/topolvm-with-sidecar:v0.11.0-2,running,2024-05-03 03:03:38+00:00,396,2024-07-22 15:54:34+00:00
node-driver-registrar,ebs-csi-node-gn6bm,kube-system,awsgov-prod-fadvusgw14-eks-cluster,773463581296.dkr.ecr.us-gov-west-1.amazonaws.com/node-driver-registrar:v2.10.0-eks-1-29-5,running,2024-05-02 20:52:03+00:00,138,2024-07-22 15:54:34+00:00
liveness-probe,ebs-csi-node-gn6bm,kube-system,awsgov-prod-fadvusgw14-eks-cluster,773463581296.dkr.ecr.us-gov-west-1.amazonaws.com/livenessprobe:v2.12.0-eks-1-29-5,running,2024-05-02 20:52:03+00:00,138,2024-07-22 15:54:34+00:00
ebs-plugin,ebs-csi-node-gn6bm,kube-system,awsgov-prod-fadvusgw14-eks-cluster,773463581296.dkr.ecr.us-gov-west-1.amazonaws.com/aws-ebs-csi-driver:v1.28.0,running,2024-05-02 20:52:02+00:00,138,2024-07-22 15:54:34+00:00
liveness-probe,ebs-csi-node-gkj4j,kube-system,awsgov-prod-fadvusgw14-eks-cluster,773463581296.dkr.ecr.us-gov-west-1.amazonaws.com/livenessprobe:v2.12.0-eks-1-29-5,running,2024-05-02 20:51:46+00:00,138,2024-07-22 15:54:34+00:00
liveness-probe,ebs-csi-node-j9c4f,kube-system,awsgov-prod-fadvusgw14-eks-cluster,773463581296.dkr.ecr.us-gov-west-1.amazonaws.com/livenessprobe:v2.12.0-eks-1-29-5,running,2024-05-02 20:51:46+00:00,138,2024-07-22 15:54:34+00:00
liveness-probe,ebs-csi-node-mxzfp,kube-system,awsgov-prod-fadvusgw14-eks-cluster,773463581296.dkr.ecr.us-gov-west-1.amazonaws.com/livenessprobe:v2.12.0-eks-1-29-5,running,2024-05-02 20:51:46+00:00,138,2024-07-22 15:54:34+00:00
liveness-probe,ebs-csi-node-zmxwh,kube-system,awsgov-prod-fadvusgw14-eks-cluster,773463581296.dkr.ecr.us-gov-west-1.amazonaws.com/livenessprobe:v2.12.0-eks-1-29-5,running,2024-05-02 20:51:46+00:00,138,2024-07-22 15:54:34+00:00
liveness-probe,ebs-csi-node-8rkdw,kube-system,awsgov-prod-fadvusgw14-eks-cluster,773463581296.dkr.ecr.us-gov-west-1.amazonaws.com/livenessprobe:v2.12.0-eks-1-29-5,running,2024-05-02 20:51:45+00:00,138,2024-07-22 15:54:34+00:00
node-driver-registrar,ebs-csi-node-gkj4j,kube-system,awsgov-prod-fadvusgw14-eks-cluster,773463581296.dkr.ecr.us-gov-west-1.amazonaws.com/node-driver-registrar:v2.10.0-eks-1-29-5,running,2024-05-02 20:51:45+00:00,138,2024-07-22 15:54:34+00:00
node-driver-registrar,ebs-csi-node-j69qq,kube-system,awsgov-prod-fadvusgw14-eks-cluster,773463581296.dkr.ecr.us-gov-west-1.amazonaws.com/node-driver-registrar:v2.10.0-eks-1-29-5,running,2024-05-02 20:51:45+00:00,138,2024-07-22 15:54:34+00:00
liveness-probe,ebs-csi-node-j69qq,kube-system,awsgov-prod-fadvusgw14-eks-cluster,773463581296.dkr.ecr.us-gov-west-1.amazonaws.com/livenessprobe:v2.12.0-eks-1-29-5,running,2024-05-02 20:51:45+00:00,138,2024-07-22 15:54:34+00:00
node-driver-registrar,ebs-csi-node-j9c4f,kube-system,awsgov-prod-fadvusgw14-eks-cluster,773463581296.dkr.ecr.us-gov-west-1.amazonaws.com/node-driver-registrar:v2.10.0-eks-1-29-5,running,2024-05-02 20:51:45+00:00,138,2024-07-22 15:54:34+00:00
node-driver-registrar,ebs-csi-node-k2dr4,kube-system,awsgov-prod-fadvusgw14-eks-cluster,773463581296.dkr.ecr.us-gov-west-1.amazonaws.com/node-driver-registrar:v2.10.0-eks-1-29-5,running,2024-05-02 20:51:45+00:00,138,2024-07-22 15:54:34+00:00
liveness-probe,ebs-csi-node-k2dr4,kube-system,awsgov-prod-fadvusgw14-eks-cluster,773463581296.dkr.ecr.us-gov-west-1.amazonaws.com/livenessprobe:v2.12.0-eks-1-29-5,running,2024-05-02 20:51:45+00:00,138,2024-07-22 15:54:34+00:00
node-driver-registrar,ebs-csi-node-mnngb,kube-system,awsgov-prod-fadvusgw14-eks-cluster,773463581296.dkr.ecr.us-gov-west-1.amazonaws.com/node-driver-registrar:v2.10.0-eks-1-29-5,running,2024-05-02 20:51:45+00:00,138,2024-07-22 15:54:34+00:00
liveness-probe,ebs-csi-node-mnngb,kube-system,awsgov-prod-fadvusgw14-eks-cluster,773463581296.dkr.ecr.us-gov-west-1.amazonaws.com/livenessprobe:v2.12.0-eks-1-29-5,running,2024-05-02 20:51:45+00:00,138,2024-07-22 15:54:34+00:00
ebs-plugin,ebs-csi-node-mxzfp,kube-system,awsgov-prod-fadvusgw14-eks-cluster,773463581296.dkr.ecr.us-gov-west-1.amazonaws.com/aws-ebs-csi-driver:v1.28.0,running,2024-05-02 20:51:45+00:00,138,2024-07-22 15:54:34+00:00
node-driver-registrar,ebs-csi-node-mxzfp,kube-system,awsgov-prod-fadvusgw14-eks-cluster,773463581296.dkr.ecr.us-gov-west-1.amazonaws.com/node-driver-registrar:v2.10.0-eks-1-29-5,running,2024-05-02 20:51:45+00:00,138,2024-07-22 15:54:34+00:00
node-driver-registrar,ebs-csi-node-qbmcm,kube-system,awsgov-prod-fadvusgw14-eks-cluster,773463581296.dkr.ecr.us-gov-west-1.amazonaws.com/node-driver-registrar:v2.10.0-eks-1-29-5,running,2024-05-02 20:51:45+00:00,138,2024-07-22 15:54:34+00:00
liveness-probe,ebs-csi-node-qbmcm,kube-system,awsgov-prod-fadvusgw14-eks-cluster,773463581296.dkr.ecr.us-gov-west-1.amazonaws.com/livenessprobe:v2.12.0-eks-1-29-5,running,2024-05-02 20:51:45+00:00,138,2024-07-22 15:54:34+00:00
node-driver-registrar,ebs-csi-node-zmxwh,kube-system,awsgov-prod-fadvusgw14-eks-cluster,773463581296.dkr.ecr.us-gov-west-1.amazonaws.com/node-driver-registrar:v2.10.0-eks-1-29-5,running,2024-05-02 20:51:45+00:00,138,2024-07-22 15:54:34+00:00
ebs-plugin,ebs-csi-node-8rkdw,kube-system,awsgov-prod-fadvusgw14-eks-cluster,773463581296.dkr.ecr.us-gov-west-1.amazonaws.com/aws-ebs-csi-driver:v1.28.0,running,2024-05-02 20:51:44+00:00,138,2024-07-22 15:54:34+00:00
node-driver-registrar,ebs-csi-node-8rkdw,kube-system,awsgov-prod-fadvusgw14-eks-cluster,773463581296.dkr.ecr.us-gov-west-1.amazonaws.com/node-driver-registrar:v2.10.0-eks-1-29-5,running,2024-05-02 20:51:44+00:00,138,2024-07-22 15:54:34+00:00
ebs-plugin,ebs-csi-node-gkj4j,kube-system,awsgov-prod-fadvusgw14-eks-cluster,773463581296.dkr.ecr.us-gov-west-1.amazonaws.com/aws-ebs-csi-driver:v1.28.0,running,2024-05-02 20:51:44+00:00,138,2024-07-22 15:54:34+00:00
ebs-plugin,ebs-csi-node-j69qq,kube-system,awsgov-prod-fadvusgw14-eks-cluster,773463581296.dkr.ecr.us-gov-west-1.amazonaws.com/aws-ebs-csi-driver:v1.28.0,running,2024-05-02 20:51:44+00:00,138,2024-07-22 15:54:34+00:00
ebs-plugin,ebs-csi-node-j9c4f,kube-system,awsgov-prod-fadvusgw14-eks-cluster,773463581296.dkr.ecr.us-gov-west-1.amazonaws.com/aws-ebs-csi-driver:v1.28.0,running,2024-05-02 20:51:44+00:00,138,2024-07-22 15:54:34+00:00
ebs-plugin,ebs-csi-node-k2dr4,kube-system,awsgov-prod-fadvusgw14-eks-cluster,773463581296.dkr.ecr.us-gov-west-1.amazonaws.com/aws-ebs-csi-driver:v1.28.0,running,2024-05-02 20:51:44+00:00,138,2024-07-22 15:54:34+00:00
ebs-plugin,ebs-csi-node-mnngb,kube-system,awsgov-prod-fadvusgw14-eks-cluster,773463581296.dkr.ecr.us-gov-west-1.amazonaws.com/aws-ebs-csi-driver:v1.28.0,running,2024-05-02 20:51:44+00:00,138,2024-07-22 15:54:34+00:00
liveness-probe,ebs-csi-node-nsl7k,kube-system,awsgov-prod-fadvusgw14-eks-cluster,773463581296.dkr.ecr.us-gov-west-1.amazonaws.com/livenessprobe:v2.12.0-eks-1-29-5,running,2024-05-02 20:51:44+00:00,138,2024-07-22 15:54:34+00:00
ebs-plugin,ebs-csi-node-qbmcm,kube-system,awsgov-prod-fadvusgw14-eks-cluster,773463581296.dkr.ecr.us-gov-west-1.amazonaws.com/aws-ebs-csi-driver:v1.28.0,running,2024-05-02 20:51:44+00:00,138,2024-07-22 15:54:34+00:00
liveness-probe,ebs-csi-node-rtq6g,kube-system,awsgov-prod-fadvusgw14-eks-cluster,773463581296.dkr.ecr.us-gov-west-1.amazonaws.com/livenessprobe:v2.12.0-eks-1-29-5,running,2024-05-02 20:51:44+00:00,138,2024-07-22 15:54:34+00:00
ebs-plugin,ebs-csi-node-zmxwh,kube-system,awsgov-prod-fadvusgw14-eks-cluster,773463581296.dkr.ecr.us-gov-west-1.amazonaws.com/aws-ebs-csi-driver:v1.28.0,running,2024-05-02 20:51:44+00:00,138,2024-07-22 15:54:34+00:00
node-driver-registrar,ebs-csi-node-bswjf,kube-system,awsgov-prod-fadvusgw14-eks-cluster,773463581296.dkr.ecr.us-gov-west-1.amazonaws.com/node-driver-registrar:v2.10.0-eks-1-29-5,running,2024-05-02 20:51:43+00:00,138,2024-07-22 15:54:34+00:00
liveness-probe,ebs-csi-node-bswjf,kube-system,awsgov-prod-fadvusgw14-eks-cluster,773463581296.dkr.ecr.us-gov-west-1.amazonaws.com/livenessprobe:v2.12.0-eks-1-29-5,running,2024-05-02 20:51:43+00:00,138,2024-07-22 15:54:34+00:00
liveness-probe,ebs-csi-node-cbwrl,kube-system,awsgov-prod-fadvusgw14-eks-cluster,773463581296.dkr.ecr.us-gov-west-1.amazonaws.com/livenessprobe:v2.12.0-eks-1-29-5,running,2024-05-02 20:51:43+00:00,138,2024-07-22 15:54:34+00:00
ebs-plugin,ebs-csi-node-nsl7k,kube-system,awsgov-prod-fadvusgw14-eks-cluster,773463581296.dkr.ecr.us-gov-west-1.amazonaws.com/aws-ebs-csi-driver:v1.28.0,running,2024-05-02 20:51:43+00:00,138,2024-07-22 15:54:34+00:00
node-driver-registrar,ebs-csi-node-nsl7k,kube-system,awsgov-prod-fadvusgw14-eks-cluster,773463581296.dkr.ecr.us-gov-west-1.amazonaws.com/node-driver-registrar:v2.10.0-eks-1-29-5,running,2024-05-02 20:51:43+00:00,138,2024-07-22 15:54:34+00:00
ebs-plugin,ebs-csi-node-rtq6g,kube-system,awsgov-prod-fadvusgw14-eks-cluster,773463581296.dkr.ecr.us-gov-west-1.amazonaws.com/aws-ebs-csi-driver:v1.28.0,running,2024-05-02 20:51:43+00:00,138,2024-07-22 15:54:34+00:00
node-driver-registrar,ebs-csi-node-rtq6g,kube-system,awsgov-prod-fadvusgw14-eks-cluster,773463581296.dkr.ecr.us-gov-west-1.amazonaws.com/node-driver-registrar:v2.10.0-eks-1-29-5,running,2024-05-02 20:51:43+00:00,138,2024-07-22 15:54:34+00:00
ebs-plugin,ebs-csi-node-bswjf,kube-system,awsgov-prod-fadvusgw14-eks-cluster,773463581296.dkr.ecr.us-gov-west-1.amazonaws.com/aws-ebs-csi-driver:v1.28.0,running,2024-05-02 20:51:42+00:00,138,2024-07-22 15:54:34+00:00
ebs-plugin,ebs-csi-node-cbwrl,kube-system,awsgov-prod-fadvusgw14-eks-cluster,773463581296.dkr.ecr.us-gov-west-1.amazonaws.com/aws-ebs-csi-driver:v1.28.0,running,2024-05-02 20:51:42+00:00,138,2024-07-22 15:54:34+00:00
node-driver-registrar,ebs-csi-node-cbwrl,kube-system,awsgov-prod-fadvusgw14-eks-cluster,773463581296.dkr.ecr.us-gov-west-1.amazonaws.com/node-driver-registrar:v2.10.0-eks-1-29-5,running,2024-05-02 20:51:42+00:00,138,2024-07-22 15:54:34+00:00
liveness-probe,ebs-csi-node-f5xn8,kube-system,awsgov-prod-fadvusgw14-eks-cluster,773463581296.dkr.ecr.us-gov-west-1.amazonaws.com/livenessprobe:v2.12.0-eks-1-29-5,running,2024-05-02 20:51:42+00:00,138,2024-07-22 15:54:34+00:00
node-driver-registrar,ebs-csi-node-g2l44,kube-system,awsgov-prod-fadvusgw14-eks-cluster,773463581296.dkr.ecr.us-gov-west-1.amazonaws.com/node-driver-registrar:v2.10.0-eks-1-29-5,running,2024-05-02 20:51:42+00:00,138,2024-07-22 15:54:34+00:00
liveness-probe,ebs-csi-node-g2l44,kube-system,awsgov-prod-fadvusgw14-eks-cluster,773463581296.dkr.ecr.us-gov-west-1.amazonaws.com/livenessprobe:v2.12.0-eks-1-29-5,running,2024-05-02 20:51:42+00:00,138,2024-07-22 15:54:34+00:00
node-driver-registrar,ebs-csi-node-g9zqt,kube-system,awsgov-prod-fadvusgw14-eks-cluster,773463581296.dkr.ecr.us-gov-west-1.amazonaws.com/node-driver-registrar:v2.10.0-eks-1-29-5,running,2024-05-02 20:51:42+00:00,138,2024-07-22 15:54:34+00:00
liveness-probe,ebs-csi-node-g9zqt,kube-system,awsgov-prod-fadvusgw14-eks-cluster,773463581296.dkr.ecr.us-gov-west-1.amazonaws.com/livenessprobe:v2.12.0-eks-1-29-5,running,2024-05-02 20:51:42+00:00,138,2024-07-22 15:54:34+00:00
liveness-probe,ebs-csi-node-k77kr,kube-system,awsgov-prod-fadvusgw14-eks-cluster,773463581296.dkr.ecr.us-gov-west-1.amazonaws.com/livenessprobe:v2.12.0-eks-1-29-5,running,2024-05-02 20:51:42+00:00,138,2024-07-22 15:54:34+00:00
liveness-probe,ebs-csi-node-l768m,kube-system,awsgov-prod-fadvusgw14-eks-cluster,773463581296.dkr.ecr.us-gov-west-1.amazonaws.com/livenessprobe:v2.12.0-eks-1-29-5,running,2024-05-02 20:51:42+00:00,138,2024-07-22 15:54:34+00:00
liveness-probe,ebs-csi-node-bmw4j,kube-system,awsgov-prod-fadvusgw14-eks-cluster,773463581296.dkr.ecr.us-gov-west-1.amazonaws.com/livenessprobe:v2.12.0-eks-1-29-5,running,2024-05-02 20:51:41+00:00,138,2024-07-22 15:54:34+00:00
node-driver-registrar,ebs-csi-node-f5xn8,kube-system,awsgov-prod-fadvusgw14-eks-cluster,773463581296.dkr.ecr.us-gov-west-1.amazonaws.com/node-driver-registrar:v2.10.0-eks-1-29-5,running,2024-05-02 20:51:41+00:00,138,2024-07-22 15:54:34+00:00
ebs-plugin,ebs-csi-node-g2l44,kube-system,awsgov-prod-fadvusgw14-eks-cluster,773463581296.dkr.ecr.us-gov-west-1.amazonaws.com/aws-ebs-csi-driver:v1.28.0,running,2024-05-02 20:51:41+00:00,138,2024-07-22 15:54:34+00:00
ebs-plugin,ebs-csi-node-g9zqt,kube-system,awsgov-prod-fadvusgw14-eks-cluster,773463581296.dkr.ecr.us-gov-west-1.amazonaws.com/aws-ebs-csi-driver:v1.28.0,running,2024-05-02 20:51:41+00:00,138,2024-07-22 15:54:34+00:00
node-driver-registrar,ebs-csi-node-k77kr,kube-system,awsgov-prod-fadvusgw14-eks-cluster,773463581296.dkr.ecr.us-gov-west-1.amazonaws.com/node-driver-registrar:v2.10.0-eks-1-29-5,running,2024-05-02 20:51:41+00:00,138,2024-07-22 15:54:34+00:00
ebs-plugin,ebs-csi-node-l768m,kube-system,awsgov-prod-fadvusgw14-eks-cluster,773463581296.dkr.ecr.us-gov-west-1.amazonaws.com/aws-ebs-csi-driver:v1.28.0,running,2024-05-02 20:51:41+00:00,138,2024-07-22 15:54:34+00:00
node-driver-registrar,ebs-csi-node-l768m,kube-system,awsgov-prod-fadvusgw14-eks-cluster,773463581296.dkr.ecr.us-gov-west-1.amazonaws.com/node-driver-registrar:v2.10.0-eks-1-29-5,running,2024-05-02 20:51:41+00:00,138,2024-07-22 15:54:34+00:00
liveness-probe,ebs-csi-node-pgblz,kube-system,awsgov-prod-fadvusgw14-eks-cluster,773463581296.dkr.ecr.us-gov-west-1.amazonaws.com/livenessprobe:v2.12.0-eks-1-29-5,running,2024-05-02 20:51:41+00:00,138,2024-07-22 15:54:34+00:00
liveness-probe,ebs-csi-node-rpgwl,kube-system,awsgov-prod-fadvusgw14-eks-cluster,773463581296.dkr.ecr.us-gov-west-1.amazonaws.com/livenessprobe:v2.12.0-eks-1-29-5,running,2024-05-02 20:51:41+00:00,138,2024-07-22 15:54:34+00:00
liveness-probe,ebs-csi-node-wr27w,kube-system,awsgov-prod-fadvusgw14-eks-cluster,773463581296.dkr.ecr.us-gov-west-1.amazonaws.com/livenessprobe:v2.12.0-eks-1-29-5,running,2024-05-02 20:51:41+00:00,138,2024-07-22 15:54:34+00:00
node-driver-registrar,ebs-csi-node-9g2dt,kube-system,awsgov-prod-fadvusgw14-eks-cluster,773463581296.dkr.ecr.us-gov-west-1.amazonaws.com/node-driver-registrar:v2.10.0-eks-1-29-5,running,2024-05-02 20:51:40+00:00,138,2024-07-22 15:54:34+00:00
liveness-probe,ebs-csi-node-9g2dt,kube-system,awsgov-prod-fadvusgw14-eks-cluster,773463581296.dkr.ecr.us-gov-west-1.amazonaws.com/livenessprobe:v2.12.0-eks-1-29-5,running,2024-05-02 20:51:40+00:00,138,2024-07-22 15:54:34+00:00
node-driver-registrar,ebs-csi-node-bmw4j,kube-system,awsgov-prod-fadvusgw14-eks-cluster,773463581296.dkr.ecr.us-gov-west-1.amazonaws.com/node-driver-registrar:v2.10.0-eks-1-29-5,running,2024-05-02 20:51:40+00:00,138,2024-07-22 15:54:34+00:00
ebs-plugin,ebs-csi-node-f5xn8,kube-system,awsgov-prod-fadvusgw14-eks-cluster,773463581296.dkr.ecr.us-gov-west-1.amazonaws.com/aws-ebs-csi-driver:v1.28.0,running,2024-05-02 20:51:40+00:00,138,2024-07-22 15:54:34+00:00
node-driver-registrar,ebs-csi-node-jrf7j,kube-system,awsgov-prod-fadvusgw14-eks-cluster,773463581296.dkr.ecr.us-gov-west-1.amazonaws.com/node-driver-registrar:v2.10.0-eks-1-29-5,running,2024-05-02 20:51:40+00:00,138,2024-07-22 15:54:34+00:00
